SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.30,0.00,1.43,1.08,0.10,0.01,0.10,15.36,14.49,30.38,6.99,5.21,2.53,2.39,13.15,0.48
01022500,2.95,0.00,1.60,1.00,0.07,0.01,0.22,12.84,31.93,24.96,2.86,2.93,0.04,0.12,17.50,0.98
01030500,2.74,0.00,1.49,0.88,0.07,0.00,0.10,10.77,15.49,37.82,2.78,1.53,2.47,0.35,22.83,0.69
01031500,2.19,0.00,1.92,0.75,0.12,0.02,0.13,21.68,14.79,40.95,3.75,2.08,1.80,0.05,9.34,0.43
01047000,0.84,0.00,1.78,1.05,0.13,0.01,0.23,34.40,16.90,29.60,3.87,1.16,1.20,0.08,8.52,0.23
01048000,1.29,0.00,2.90,1.30,0.29,0.05,0.30,33.84,8.50,35.38,3.04,1.23,4.47,0.26,6.88,0.27
01052500,0.29,0.00,0.69,0.15,0.00,0.00,0.00,46.29,19.01,21.05,4.54,2.13,0.00,0.00,5.83,0.01
01054200,0.02,0.00,0.27,0.09,0.03,0.00,0.06,42.79,31.02,24.59,0.22,0.10,0.00,0.00,0.72,0.08
01055000,0.13,0.00,1.23,0.59,0.02,0.00,0.15,38.53,19.67,24.25,9.12,4.41,0.37,0.00,1.51,0.03
01055500,1.41,0.00,4.03,1.64,0.29,0.04,0.43,29.37,6.28,34.21,2.45,1.88,6.87,0.46,10.18,0.45
01057000,1.52,0.00,3.59,1.72,0.25,0.01,0.27,32.66,9.82,36.16,2.64,2.40,3.47,0.01,5.27,0.20
01060000,0.88,0.00,7.29,4.03,1.06,0.16,1.63,10.26,12.44,36.64,0.75,1.16,9.64,0.51,12.20,1.35
01064500,0.48,0.00,2.66,1.68,0.46,0.09,0.79,31.39,31.42,26.69,0.88,0.44,0.77,0.16,1.95,0.15
01073000,1.17,0.00,6.45,3.64,1.47,0.42,1.73,13.84,10.57,38.20,1.23,1.28,4.81,0.03,14.54,0.61
01076500,0.49,0.00,2.09,1.34,0.45,0.04,0.41,36.12,24.83,28.81,1.21,0.70,1.16,0.05,2.18,0.14
01078000,0.61,0.00,3.26,1.19,0.12,0.01,0.51,29.97,13.01,36.69,2.84,1.76,2.27,0.06,7.39,0.30
01118300,0.14,0.00,5.90,0.39,0.00,0.00,0.00,69.98,0.26,2.88,1.47,1.21,2.33,1.14,14.18,0.13
01121000,1.20,0.00,6.50,0.97,0.27,0.01,0.01,62.74,0.47,7.59,0.10,0.48,5.62,0.14,13.28,0.62
01123000,0.28,0.00,7.01,0.90,0.11,0.00,0.14,59.77,1.30,5.48,0.33,0.41,6.61,1.16,15.10,1.41
01127000,2.38,0.00,8.87,4.30,1.76,0.42,0.70,35.80,4.13,16.55,0.65,0.84,6.18,1.26,15.55,0.62
01134500,0.05,0.00,0.93,0.28,0.01,0.00,0.03,53.07,11.84,23.29,2.28,0.99,0.32,0.00,6.73,0.20
01137500,0.02,0.00,1.93,1.55,0.34,0.01,1.40,26.71,41.79,21.99,1.24,0.40,0.04,0.00,2.52,0.05
