SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.37,0.00,1.32,0.97,0.09,0.01,0.09,17.13,14.51,33.48,3.83,3.60,2.49,2.48,13.23,0.41
01022500,3.01,0.00,1.42,0.99,0.06,0.01,0.19,12.01,30.08,24.11,5.56,4.14,0.04,0.07,17.42,0.91
01030500,2.75,0.00,1.38,0.87,0.07,0.00,0.10,10.14,15.55,38.40,3.25,1.73,2.48,0.37,22.29,0.63
01031500,2.24,0.00,1.82,0.76,0.11,0.02,0.09,19.99,14.25,40.03,6.61,2.51,1.83,0.05,9.28,0.40
01047000,0.90,0.00,1.63,1.06,0.13,0.01,0.20,32.87,16.40,29.17,4.91,2.83,1.23,0.04,8.43,0.20
01048000,1.33,0.00,2.74,1.28,0.28,0.04,0.25,32.61,8.55,35.45,3.35,2.37,4.49,0.28,6.75,0.23
01052500,0.31,0.00,0.67,0.16,0.00,0.00,0.00,48.19,19.02,19.96,3.51,2.33,0.00,0.00,5.85,0.01
01054200,0.04,0.00,0.30,0.07,0.00,0.00,0.02,42.95,30.75,24.81,0.22,0.04,0.00,0.00,0.75,0.05
01055000,0.15,0.00,1.17,0.61,0.02,0.00,0.12,44.16,18.38,23.59,5.34,4.59,0.37,0.00,1.49,0.02
01055500,1.42,0.00,3.81,1.55,0.25,0.03,0.41,30.13,6.85,35.32,1.48,0.89,7.03,0.47,9.95,0.41
01057000,1.54,0.00,3.40,1.60,0.25,0.01,0.28,33.67,10.56,37.25,1.51,0.99,3.57,0.00,5.21,0.18
01060000,0.90,0.00,6.80,3.82,0.99,0.14,1.43,10.28,12.85,37.16,0.73,0.88,10.01,0.48,12.18,1.35
01064500,0.52,0.00,2.56,1.58,0.43,0.08,0.72,31.20,31.29,26.86,1.21,0.51,0.82,0.15,1.93,0.13
01073000,1.20,0.00,5.88,3.33,0.96,0.35,2.12,13.40,11.13,39.78,1.10,1.05,4.63,0.02,14.50,0.57
01076500,0.53,0.00,1.98,1.26,0.43,0.03,0.39,36.05,24.83,29.28,0.99,0.68,1.21,0.05,2.16,0.12
01078000,0.64,0.00,3.13,1.12,0.11,0.01,0.49,28.64,14.01,38.49,1.60,1.79,2.31,0.08,7.32,0.28
01118300,0.20,0.00,5.75,0.41,0.00,0.00,0.00,70.77,0.26,2.84,1.72,0.28,2.10,1.43,14.14,0.09
01121000,1.38,0.00,6.38,0.92,0.25,0.01,0.01,63.02,0.48,7.70,0.11,0.19,5.50,0.29,13.22,0.54
01123000,0.42,0.00,6.89,0.84,0.08,0.00,0.14,60.13,1.31,5.56,0.26,0.32,6.43,1.27,15.02,1.32
01127000,2.50,0.00,8.48,4.05,1.68,0.38,0.63,36.59,4.11,17.08,0.31,0.50,6.07,1.53,15.61,0.50
01134500,0.08,0.00,0.91,0.26,0.01,0.00,0.02,51.83,12.04,23.15,3.08,1.42,0.33,0.00,6.71,0.18
01137500,0.02,0.00,1.79,1.50,0.33,0.01,1.34,26.52,41.68,21.82,1.35,1.04,0.04,0.00,2.50,0.04
01139000,1.28,0.00,2.43,1.35,0.33,0.03,0.19,38.95,11.45,26.36,1.59,0.82,6.90,0.04,8.04,0.25
01139800,0.03,0.00,2.26,0.36,0.01,0.00,0.00,62.38,3.53,24.88,1.17,0.52,3.74,0.00,1.01,0.11
01142500,0.05,0.00,3.89,1.49,0.17,0.02,0.03,38.57,11.21,19.99,0.27,0.10,20.00,0.70,3.28,0.24
01144000,0.27,0.00,3.16,1.04,0.23,0.02,0.10,48.50,9.62,24.31,0.63,0.27,9.63,0.20,1.91,0.10
01162500,2.88,0.00,3.94,1.41,0.34,0.02,0.20,11.81,21.89,33.33,0.82,1.95,1.49,0.00,19.05,0.86
01169000,0.16,0.00,3.92,0.70,0.10,0.00,0.15,29.30,11.26,43.38,0.21,0.38,6.75,0.13,3.38,0.18
01170100,0.38,0.00,2.50,0.21,0.03,0.00,0.01,37.28,8.00,45.16,0.16,0.25,3.38,0.02,2.58,0.05
01181000,1.17,0.00,4.87,0.77,0.13,0.00,0.04,47.49,2.60,34.45,0.10,0.25,1.33,0.00,6.69,0.08
01187300,1.81,0.00,3.02,0.17,0.00,0.00,0.00,28.76,5.32,49.36,0.21,0.36,0.62,0.00,10.21,0.16
01195100,0.14,0.00,18.37,4.92,0.78,0.03,0.00,63.05,0.02,1.00,0.15,0.46,0.89,0.00,10.19,0.02
01197500,2.24,0.00,7.52,4.53,1.76,0.60,0.53,38.09,4.80,21.73,0.15,0.16,5.95,0.20,11.13,0.63
01200000,1.11,0.00,6.49,2.25,0.61,0.09,0.34,47.36,1.55,6.05,0.06,0.12,20.12,5.29,7.42,1.12
01321000,3.17,0.00,0.77,0.40,0.05,0.00,0.07,64.01,7.36,15.42,0.08,0.15,0.03,0.00,8.27,0.21
01333000,0.01,0.00,4.17,1.41,0.38,0.10,0.03,70.73,2.13,7.02,0.02,0.03,11.45,0.45,1.99,0.09
01334500,0.36,0.00,4.81,2.42,0.99,0.23,0.39,59.67,3.30,11.12,0.11,0.18,11.12,1.20,3.85,0.25
01348000,2.26,0.00,2.17,0.59,0.12,0.02,0.06,51.88,9.48,15.91,0.27,0.17,5.86,0.38,10.66,0.17
01350000,0.30,0.00,4.45,1.28,0.28,0.02,0.13,51.11,8.51,24.67,0.14,0.23,6.50,0.05,2.15,0.17
01350080,0.07,0.00,4.57,0.52,0.05,0.00,0.09,36.54,12.00,29.59,0.21,0.13,12.75,0.00,3.25,0.24
01350140,0.44,0.00,5.87,0.67,0.09,0.00,0.01,36.92,7.80,30.94,0.18,0.20,12.89,0.02,3.91,0.06
01365000,0.04,0.00,1.21,0.12,0.01,0.00,0.01,82.67,1.96,12.31,0.02,0.02,1.30,0.00,0.29,0.04
01371500,1.27,0.00,9.51,5.45,1.89,0.44,0.21,43.53,0.22,2.58,0.12,0.11,17.86,4.37,11.41,1.02
01372500,0.81,0.00,9.18,3.58,0.87,0.21,0.24,51.24,0.58,4.70,0.06,0.10,19.50,1.10,7.11,0.71
01411300,0.09,0.00,3.65,1.55,0.29,0.01,0.26,32.08,1.62,21.40,2.75,0.22,1.85,3.28,30.91,0.05
01413500,0.08,0.00,4.37,1.04,0.23,0.02,0.01,69.83,1.37,10.78,0.03,0.07,10.97,0.02,1.08,0.11
01414500,0.20,0.00,1.85,0.10,0.00,0.00,0.03,75.94,1.92,13.62,0.03,0.09,5.63,0.00,0.51,0.08
01415000,0.28,0.00,4.00,0.74,0.10,0.00,0.03,67.82,1.14,6.28,0.02,0.05,18.18,0.00,1.22,0.15
