SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,1995,6.37,0,1.08,0.73,0.07,0,0.08,17.61,14.34,35.97,3.58,1.8,1.84,3.16,12.98,0.39
01022500,1995,3.01,0,1.23,0.82,0.04,0.01,0.18,13.35,28.46,21.84,5.73,6.95,0.04,0.05,17.38,0.92
01030500,1995,2.74,0,1.22,0.78,0.06,0,0.08,9.25,17.01,37.26,4,2.15,2.12,0.74,22.01,0.58
01031500,1995,2.25,0,1.74,0.69,0.1,0.02,0.08,19.76,14.59,40.71,4.4,4.19,1.84,0.04,9.2,0.4
01047000,1995,0.88,0,1.62,0.88,0.1,0.01,0.16,34.86,17.05,30.1,1.33,3.23,1.25,0.02,8.32,0.2
01048000,1995,1.3,0,2.66,1.17,0.25,0.04,0.21,34.16,10.11,36.62,0.92,0.78,4.4,0.4,6.74,0.25
01052500,1995,0.31,0,0.6,0.14,0,0,0,49.01,18.84,19.06,3.44,2.76,0,0,5.82,0
01054200,1995,0.01,0,0.31,0.06,0,0,0.02,42.98,30.65,24.84,0.27,0.03,0,0,0.77,0.05
01055000,1995,0.14,0,1.13,0.55,0.02,0,0.11,48.46,18.58,25.18,2.03,1.96,0.36,0,1.45,0.02
01055500,1995,1.42,0,3.66,1.32,0.19,0.02,0.33,30.09,8.2,35.32,0.81,0.66,7.06,0.55,9.96,0.41
01057000,1995,1.52,0,3.24,1.44,0.22,0.01,0.25,34.13,12.23,37,0.63,0.3,3.63,0,5.23,0.18
01060000,1995,0.89,0,6.34,3.22,0.77,0.1,1.14,10.4,14.42,37.11,0.61,0.7,10.18,0.52,12.29,1.31
01064500,1995,0.46,0,2.48,1.32,0.35,0.06,0.68,31.41,31.47,26.94,1.05,0.69,0.82,0.16,1.95,0.15
01073000,1995,1.24,0,5.38,2.62,0.6,0.23,2.14,13.26,12.46,40.29,0.87,1.25,4.57,0.02,14.62,0.46
01076500,1995,0.51,0,1.85,1.1,0.38,0.03,0.37,36.22,25.25,29.49,0.82,0.39,1.25,0.05,2.15,0.13
01078000,1995,0.62,0,2.95,0.88,0.08,0,0.37,28.75,15.88,39.13,0.77,0.65,2.18,0.08,7.35,0.3
01118300,1995,0.28,0,5.61,0.32,0,0,0,71.73,0.23,2.9,0.88,0.31,2.46,1.1,14.14,0.03
01121000,1995,1.43,0,6.27,0.82,0.19,0.01,0.01,63.17,0.52,7.78,0.07,0.15,5.32,0.51,13.21,0.54
01123000,1995,0.44,0,6.72,0.72,0.06,0,0.07,60.45,1.62,5.44,0.27,0.19,6.06,1.62,15.01,1.35
01127000,1995,2.46,0,8.13,3.49,1.42,0.28,0.42,37.33,4.53,17.29,0.27,0.36,5.94,1.87,15.76,0.44
01134500,1995,0.09,0,0.88,0.22,0,0,0.01,50.14,13.1,23.18,2.72,2.45,0.32,0,6.74,0.15
01137500,1995,0.02,0,1.73,1.26,0.27,0.01,1.26,25.37,42.21,21.35,2.6,1.32,0.05,0,2.51,0.05
01139000,1995,1.27,0,2.39,1.16,0.29,0.02,0.17,37.26,13,25.67,2.25,1.38,6.95,0.03,7.9,0.26
01139800,1995,0.04,0,2.2,0.32,0.01,0,0,60.01,4.44,26.42,0.82,0.81,3.84,0,0.98,0.11
01142500,1995,0.04,0,3.78,1.4,0.13,0.01,0,38.52,12.05,19.66,0.09,0.04,20.22,0.56,3.26,0.24
01144000,1995,0.25,0,3.07,0.96,0.2,0.02,0.09,48.35,10.24,24.38,0.29,0.19,9.73,0.21,1.91,0.11
01162500,1995,2.9,0,3.68,1.1,0.23,0.01,0.13,11.97,24.2,33.53,0.62,0.27,1.43,0,18.98,0.95
01169000,1995,0.14,0,3.76,0.61,0.08,0,0.14,30.15,11.98,42.39,0.24,0.09,6.75,0.13,3.36,0.18
01170100,1995,0.33,0,2.34,0.17,0.02,0,0,37.47,8.72,44.67,0.17,0.07,3.36,0.02,2.59,0.06
01181000,1995,1.18,0,4.79,0.69,0.12,0,0.04,47.69,3.02,34.24,0.06,0.08,1.31,0,6.7,0.08
01187300,1995,1.81,0,2.98,0.13,0,0,0,28.7,5.92,49.4,0.02,0.01,0.63,0,10.21,0.2
01195100,1995,0.1,0,15.86,2.86,0.43,0.01,0,68.04,0.02,1.04,0.16,0.39,0.87,0,10.21,0.02
01197500,1995,2.24,0,7.43,4.25,1.52,0.54,0.49,38.38,5.28,21.62,0.04,0.07,6.03,0.3,11.19,0.61
01200000,1995,1.13,0,6.29,1.91,0.49,0.07,0.38,47.59,1.65,6.1,0.08,0.07,19.04,6.65,7.44,1.1
01321000,1995,3.2,0,0.77,0.38,0.04,0,0.06,63.98,7.47,15.42,0.06,0.11,0.03,0,8.26,0.21
01333000,1995,0.01,0,4.1,1.33,0.32,0.09,0.03,70.84,2.19,6.96,0.03,0.01,11.26,0.72,2.04,0.08
01334500,1995,0.37,0,4.74,2.24,0.87,0.21,0.36,59.91,3.52,11.09,0.04,0.03,11.01,1.48,3.88,0.24
01348000,1995,2.26,0,2.15,0.54,0.11,0.02,0.04,51.84,9.76,15.76,0.25,0.15,5.9,0.37,10.64,0.2
