SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.34,0.00,1.45,1.11,0.10,0.01,0.12,16.59,14.78,30.92,6.09,4.01,2.54,2.35,13.10,0.49
01022500,2.93,0.00,1.63,1.00,0.07,0.01,0.24,13.12,32.30,24.90,2.77,2.33,0.06,0.13,17.51,1.01
01030500,2.75,0.00,1.50,0.88,0.07,0.01,0.11,11.44,15.73,37.80,2.25,1.04,2.51,0.32,22.90,0.70
01031500,2.25,0.00,1.93,0.76,0.12,0.02,0.16,22.11,14.74,40.70,3.41,2.28,1.80,0.03,9.29,0.41
01047000,0.90,0.00,1.79,1.06,0.13,0.01,0.24,35.49,17.18,29.72,2.48,0.96,1.20,0.08,8.55,0.21
01048000,1.34,0.00,2.92,1.31,0.29,0.05,0.31,34.59,8.79,35.56,2.03,0.89,4.47,0.27,6.91,0.25
01052500,0.30,0.00,0.69,0.15,0.00,0.00,0.00,47.72,19.13,21.84,3.12,1.20,0.00,0.00,5.84,0.01
01054200,0.06,0.00,0.27,0.09,0.03,0.00,0.06,42.60,31.08,24.60,0.26,0.15,0.00,0.00,0.71,0.07
01055000,0.16,0.00,1.24,0.59,0.02,0.00,0.15,39.33,19.95,24.75,9.40,2.49,0.37,0.00,1.51,0.02
01055500,1.44,0.00,4.08,1.66,0.30,0.04,0.45,29.62,6.40,34.21,2.55,1.29,6.89,0.44,10.19,0.44
01057000,1.54,0.00,3.63,1.74,0.26,0.01,0.28,32.37,9.72,35.30,2.95,3.29,3.46,0.01,5.26,0.20
01060000,0.90,0.00,7.39,4.10,1.09,0.17,1.68,10.22,12.58,36.43,0.88,0.94,9.56,0.52,12.21,1.34
01064500,0.52,0.00,2.72,1.71,0.47,0.09,0.78,31.32,31.67,26.57,0.77,0.38,0.76,0.15,1.94,0.14
01073000,1.20,0.00,6.53,3.78,1.50,0.44,1.69,13.81,10.85,37.71,1.07,1.48,4.78,0.03,14.60,0.56
01076500,0.52,0.00,2.12,1.35,0.45,0.04,0.41,36.16,24.89,28.79,1.10,0.67,1.15,0.04,2.17,0.13
01078000,0.62,0.00,3.28,1.21,0.13,0.01,0.51,30.54,13.05,36.58,2.61,1.42,2.29,0.05,7.39,0.30
01118300,0.14,0.00,5.95,0.40,0.00,0.00,0.00,70.59,0.26,2.88,1.18,0.70,2.42,1.15,14.18,0.14
01121000,1.09,0.00,6.51,0.98,0.27,0.01,0.01,62.67,0.47,7.56,0.27,0.44,5.71,0.06,13.31,0.64
01123000,0.23,0.00,7.04,0.93,0.11,0.00,0.14,59.67,1.28,5.47,0.38,0.44,6.75,1.01,15.11,1.43
01127000,2.30,0.00,8.97,4.38,1.79,0.44,0.73,35.83,4.15,16.45,0.50,0.91,6.24,1.12,15.54,0.66
01134500,0.05,0.00,0.93,0.28,0.01,0.00,0.04,53.24,11.59,23.47,2.10,1.04,0.33,0.00,6.72,0.20
01137500,0.02,0.00,1.97,1.56,0.35,0.01,1.42,27.00,41.88,22.14,0.72,0.34,0.04,0.00,2.52,0.05
01139000,1.28,0.00,2.53,1.42,0.33,0.03,0.21,39.65,11.33,25.81,1.67,0.62,6.83,0.01,8.00,0.28
01139800,0.02,0.00,2.22,0.43,0.01,0.00,0.00,63.67,3.32,24.44,0.72,0.50,3.47,0.00,1.06,0.12
01142500,0.07,0.00,4.12,1.54,0.17,0.03,0.08,38.80,10.82,19.80,0.25,0.32,20.20,0.30,3.27,0.23
01144000,0.26,0.00,3.29,1.11,0.25,0.02,0.14,49.18,8.96,24.09,0.75,0.34,9.40,0.19,1.88,0.12
01162500,2.71,0.00,4.09,1.56,0.36,0.02,0.18,13.14,21.57,30.93,1.74,1.59,1.58,0.04,19.51,0.97
01169000,0.12,0.00,4.09,0.77,0.11,0.00,0.16,29.61,10.87,43.03,0.46,0.49,6.64,0.09,3.38,0.20
01170100,0.34,0.00,2.60,0.31,0.03,0.00,0.02,38.17,7.75,44.25,0.26,0.30,3.26,0.02,2.63,0.06
01181000,1.12,0.00,4.97,0.81,0.13,0.00,0.07,47.70,2.52,33.74,0.52,0.30,1.31,0.00,6.73,0.08
01187300,1.73,0.00,3.03,0.35,0.02,0.00,0.04,28.75,5.30,48.24,0.59,0.70,0.75,0.00,10.25,0.23
01195100,0.17,0.00,18.58,5.10,1.15,0.10,0.00,62.11,0.02,0.97,0.09,0.37,1.16,0.00,10.18,0.01
01197500,2.17,0.00,7.80,4.72,1.73,0.63,0.58,38.12,4.61,21.62,0.11,0.18,5.81,0.13,11.14,0.65
01200000,1.06,0.00,6.87,2.41,0.67,0.11,0.37,47.39,1.48,5.76,0.10,0.36,20.49,4.38,7.40,1.15
01321000,3.09,0.00,0.79,0.41,0.05,0.00,0.07,63.88,7.38,15.39,0.15,0.26,0.03,0.00,8.28,0.22
01333000,0.01,0.00,4.21,1.46,0.44,0.10,0.03,70.34,2.14,7.03,0.27,0.14,11.20,0.55,2.00,0.09
01334500,0.34,0.00,4.98,2.53,1.02,0.25,0.40,59.86,3.11,10.98,0.15,0.20,10.99,1.09,3.82,0.28
01348000,2.15,0.00,2.22,0.63,0.12,0.02,0.06,51.90,9.15,15.99,0.34,0.34,5.39,0.77,10.71,0.20
01350000,0.30,0.00,4.62,1.40,0.30,0.02,0.14,51.21,8.39,24.59,0.09,0.22,6.34,0.04,2.14,0.19
01350080,0.07,0.00,4.75,0.57,0.05,0.00,0.12,36.79,10.90,29.58,0.98,0.21,12.49,0.00,3.27,0.22
01350140,0.40,0.00,6.05,0.77,0.13,0.00,0.03,36.95,7.62,31.07,0.26,0.15,12.60,0.00,3.89,0.07
01365000,0.04,0.00,1.25,0.13,0.01,0.00,0.01,82.90,1.90,12.15,0.01,0.03,1.25,0.00,0.29,0.04
01371500,1.17,0.00,10.19,5.83,2.06,0.52,0.26,43.01,0.17,2.47,0.15,0.33,17.42,3.97,11.34,1.10
01372500,0.74,0.00,9.68,3.77,0.92,0.22,0.21,50.98,0.53,4.52,0.09,0.28,18.92,1.31,7.01,0.83
01411300,0.10,0.00,3.98,1.67,0.39,0.01,0.34,32.60,1.57,20.99,2.57,0.68,2.23,1.94,30.82,0.12
01413500,0.08,0.00,4.55,1.05,0.22,0.02,0.01,69.87,1.35,10.74,0.02,0.08,10.79,0.00,1.08,0.11
01414500,0.24,0.00,1.89,0.11,0.00,0.00,0.00,76.28,1.78,13.41,0.12,0.01,5.58,0.00,0.51,0.06
01415000,0.26,0.00,4.18,0.77,0.10,0.00,0.04,67.69,1.13,6.26,0.17,0.05,17.96,0.00,1.23,0.15
01421000,1.56,0.00,3.67,0.79,0.19,0.01,0.06,71.58,1.47,12.33,0.06,0.12,6.75,0.05,1.26,0.09
01423000,0.24,0.00,5.58,1.15,0.28,0.07,0.06,58.56,1.10,4.71,0.03,0.06,26.21,0.60,1.06,0.26
01426500,1.47,0.00,5.12,1.11,0.27,0.05,0.16,59.38,1.75,8.98,0.07,0.20,19.68,0.47,1.04,0.26
01434025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.14,0.29,1.57,0.00,0.00,0.00,0.00,0.00,0.00
01435000,0.10,0.00,1.57,0.29,0.04,0.00,0.04,76.77,4.94,14.64,0.13,0.11,0.64,0.00,0.67,0.05
01439500,1.78,0.00,5.38,0.90,0.13,0.01,0.02,76.68,0.26,3.95,0.36,0.52,0.04,0.00,9.82,0.15
01440000,0.63,0.00,3.24,0.67,0.09,0.01,0.00,69.31,0.68,11.47,0.18,0.17,3.57,0.02,9.66,0.30
01440400,1.08,0.00,7.13,0.88,0.21,0.02,0.07,70.49,0.82,11.33,0.08,0.38,0.98,0.00,6.44,0.09
01445000,2.27,0.00,11.55,5.12,1.06,0.14,0.02,49.46,0.10,1.72,0.07,0.42,9.41,4.01,14.21,0.43
01445500,1.10,0.00,9.59,4.47,1.09,0.12,0.08,46.56,0.04,1.59,0.24,0.27,11.98,6.58,15.78,0.52
