SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,1999,6.35,0,1.15,0.78,0.07,0.01,0.08,17.8,14.35,35.97,3.46,1.53,2.06,2.93,13.06,0.4
01022500,1999,3,0,1.28,0.88,0.06,0.01,0.18,12.95,28.57,22.26,7.48,4.93,0.04,0.06,17.42,0.89
01030500,1999,2.73,0,1.28,0.8,0.06,0,0.09,9.35,16.37,37.83,4.31,1.66,2.26,0.59,22.06,0.6
01031500,1999,2.25,0,1.77,0.71,0.1,0.02,0.09,19.69,14.2,40.35,5.63,3.69,1.83,0.05,9.23,0.4
01047000,1999,0.89,0,1.59,0.94,0.11,0.01,0.17,34.68,16.78,30.04,2.07,2.91,1.24,0.03,8.35,0.2
01048000,1999,1.31,0,2.67,1.19,0.26,0.04,0.22,34.13,9.55,36.68,1.09,1.1,4.47,0.32,6.72,0.24
01052500,1999,0.3,0,0.63,0.14,0,0,0,48.81,18.09,19.18,4.73,2.24,0,0,5.87,0.01
01054200,1999,0.02,0,0.31,0.06,0,0,0.02,43.06,30.66,24.86,0.18,0.01,0,0,0.76,0.05
01055000,1999,0.14,0,1.14,0.58,0.02,0,0.11,48.06,18.55,25.22,2.2,2.14,0.36,0,1.44,0.02
01055500,1999,1.42,0,3.68,1.37,0.21,0.02,0.36,30.08,7.68,35.5,0.99,0.75,7.07,0.51,9.94,0.41
01057000,1999,1.54,0,3.27,1.47,0.23,0.01,0.25,33.93,11.57,37.36,0.72,0.6,3.63,0,5.22,0.17
01060000,1999,0.87,0,6.45,3.36,0.83,0.12,1.19,10.41,13.92,37.18,0.61,0.76,10.21,0.51,12.28,1.3
01064500,1999,0.48,0,2.5,1.37,0.39,0.07,0.69,31.18,31.39,26.94,1.22,0.72,0.83,0.15,1.94,0.14
01073000,1999,1.21,0,5.61,2.74,0.68,0.25,2.23,13.3,11.65,40.43,1.13,1,4.64,0.04,14.55,0.54
01076500,1999,0.52,0,1.9,1.14,0.39,0.03,0.37,36.18,25.04,29.57,0.86,0.43,1.24,0.05,2.15,0.13
01078000,1999,0.61,0,3.03,0.93,0.09,0,0.43,28.83,15.07,39.14,1.04,0.87,2.23,0.08,7.33,0.31
01118300,1999,0.19,0,5.67,0.33,0,0,0,69.28,0.23,2.89,1.49,2.16,2.05,1.47,14.13,0.1
01121000,1999,1.43,0,6.29,0.84,0.21,0.01,0.01,63.19,0.5,7.77,0.07,0.16,5.37,0.45,13.22,0.5
01123000,1999,0.27,0,6.75,0.77,0.07,0,0.08,60.52,1.38,5.54,0.28,0.19,6.07,1.6,15.04,1.45
01127000,1999,2.41,0,8.2,3.62,1.5,0.31,0.49,37.11,4.37,17.28,0.29,0.44,5.92,1.85,15.74,0.47
01134500,1999,0.09,0,0.88,0.24,0.01,0,0.01,50.26,12.68,23.1,3.49,2.03,0.32,0,6.73,0.15
01137500,1999,0.01,0,1.76,1.31,0.27,0.01,1.28,25.69,41.92,21.42,2.93,0.8,0.05,0,2.52,0.04
01139000,1999,1.3,0,2.39,1.22,0.31,0.02,0.17,37.74,12.48,25.99,2.5,0.69,6.94,0.04,7.97,0.25
01139800,1999,0.06,0,2.2,0.31,0.01,0,0,60.19,4.23,26.5,1.08,0.53,3.82,0,0.97,0.11
01142500,1999,0.04,0,3.79,1.43,0.15,0.02,0.04,38.57,11.62,19.74,0.09,0.19,20.24,0.59,3.26,0.24
01144000,1999,0.25,0,3.09,0.98,0.21,0.02,0.1,48.32,10.01,24.42,0.3,0.37,9.71,0.22,1.91,0.11
01162500,1999,2.88,0,3.72,1.15,0.27,0.02,0.12,12.06,23.25,34.1,0.63,0.36,1.44,0,19.07,0.94
01169000,1999,0.15,0,3.79,0.63,0.09,0,0.14,29.96,11.62,42.89,0.21,0.09,6.74,0.14,3.38,0.17
01170100,1999,0.37,0,2.35,0.18,0.02,0,0,37.45,8.62,44.81,0.13,0.06,3.36,0.02,2.58,0.06
01181000,1999,1.17,0,4.81,0.7,0.12,0,0.04,47.69,2.91,34.32,0.07,0.07,1.32,0,6.68,0.08
01187300,1999,1.85,0,3,0.13,0,0,0,28.7,5.78,49.49,0.01,0.07,0.63,0,10.19,0.15
01195100,1999,0.12,0,17.03,3.53,0.55,0.01,0,65.94,0.02,1.01,0.18,0.51,0.87,0,10.21,0.02
01197500,1999,2.22,0,7.42,4.31,1.61,0.58,0.49,38.27,5.14,21.72,0.04,0.1,6.02,0.29,11.19,0.59
01200000,1999,1.09,0,6.31,2.02,0.54,0.08,0.38,47.55,1.61,6.12,0.07,0.08,19.22,6.37,7.46,1.09
01321000,1999,3.12,0,0.77,0.39,0.04,0,0.07,64,7.44,15.44,0.06,0.14,0.03,0,8.28,0.21
01333000,1999,0.01,0,4.12,1.34,0.34,0.09,0.03,70.78,2.19,6.99,0.03,0,11.41,0.57,2.01,0.08
01334500,1999,0.36,0,4.75,2.28,0.9,0.22,0.37,59.87,3.46,11.16,0.05,0.05,11.07,1.37,3.87,0.24
01348000,1999,2.18,0,2.16,0.56,0.11,0.02,0.05,51.85,9.69,15.8,0.27,0.18,5.95,0.32,10.67,0.19
01350000,1999,0.31,0,4.43,1.12,0.24,0.02,0.11,51.27,8.65,24.6,0.09,0.16,6.56,0.11,2.17,0.16
01350080,1999,0.07,0,4.53,0.43,0.04,0,0.05,36.42,12.41,29.45,0.13,0.06,12.92,0,3.24,0.24
01350140,1999,0.43,0,5.85,0.53,0.06,0,0.01,36.73,8.17,30.66,0.13,0.33,13,0.09,3.93,0.06
01365000,1999,0.03,0,1.21,0.1,0.01,0,0.01,82.53,1.98,12.46,0.01,0.02,1.31,0,0.29,0.04
