SITENO,YR,11,12.00,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,1992,6.36,0.00,1.02,0.71,0.06,0,0.08,17.51,14.59,36.1,3.18,2.12,1.78,3.21,12.89,0.39
01022500,1992,2.99,0.00,1.17,0.81,0.04,0.01,0.17,13.64,28.51,21.8,3.9,8.58,0.04,0.06,17.35,0.94
01030500,1992,2.74,0.00,1.19,0.77,0.06,0,0.08,9.38,17.27,37.02,3.36,2.71,2.07,0.78,21.98,0.58
01031500,1992,2.23,0.00,1.72,0.68,0.09,0.02,0.07,20.16,14.67,41.19,3.71,3.99,1.84,0.04,9.19,0.4
01047000,1992,0.88,0.00,1.61,0.85,0.1,0.01,0.16,35.12,17.83,30.33,0.98,2.37,1.24,0.01,8.3,0.2
01048000,1992,1.32,0.00,2.65,1.15,0.24,0.04,0.2,34.18,10.34,36.65,0.78,0.64,4.39,0.42,6.76,0.24
01052500,1992,0.3,0.00,0.59,0.13,0,0,0.01,49.33,19.6,18.97,2.07,3.19,0,0,5.8,0
01054200,1992,0.03,0.00,0.31,0.06,0,0,0.02,42.97,30.65,24.82,0.27,0.07,0,0,0.76,0.05
01055000,1992,0.14,0.00,1.12,0.54,0.02,0,0.12,48.63,18.9,25.16,1.11,2.41,0.37,0,1.46,0.03
01055500,1992,1.41,0.00,3.64,1.3,0.17,0.01,0.31,30.03,8.42,35.24,0.57,0.88,7.03,0.59,9.99,0.42
01057000,1992,1.54,0.00,3.23,1.43,0.21,0.01,0.24,34.06,12.44,36.87,0.54,0.39,3.64,0,5.23,0.18
01060000,1992,0.9,0.00,6.22,3.17,0.75,0.1,1.12,10.35,14.78,36.91,0.61,0.72,10.24,0.5,12.31,1.32
01064500,1992,0.48,0.00,2.44,1.3,0.35,0.06,0.67,31.51,31.5,26.95,0.94,0.73,0.8,0.18,1.96,0.14
01073000,1992,1.24,0.00,5.5,2.58,0.53,0.16,2.1,13.34,12.51,40.47,0.8,1.08,4.55,0.03,14.66,0.44
01076500,1992,0.53,0.00,1.83,1.09,0.37,0.03,0.35,36.21,25.32,29.44,0.73,0.51,1.25,0.05,2.15,0.12
