SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.35,0.00,1.44,1.06,0.10,0.01,0.09,15.21,14.67,30.82,7.13,4.54,2.62,2.34,13.17,0.45
01022500,2.95,0.00,1.55,1.03,0.07,0.01,0.21,12.31,31.52,24.42,4.19,3.18,0.04,0.10,17.46,0.97
01030500,2.76,0.00,1.46,0.89,0.07,0.00,0.10,10.21,15.58,37.66,3.86,1.30,2.44,0.38,22.63,0.66
01031500,2.24,0.00,1.92,0.75,0.11,0.02,0.12,21.05,14.53,40.57,5.25,1.87,1.81,0.05,9.32,0.40
01047000,0.88,0.00,1.72,1.08,0.13,0.01,0.22,33.17,16.72,29.22,5.19,1.72,1.18,0.10,8.45,0.21
01048000,1.33,0.00,2.86,1.29,0.29,0.05,0.28,32.85,8.30,35.02,4.68,1.26,4.47,0.26,6.83,0.24
01052500,0.30,0.00,0.69,0.16,0.00,0.00,0.00,46.15,18.97,20.43,5.06,2.39,0.00,0.00,5.84,0.01
01054200,0.02,0.00,0.29,0.09,0.02,0.00,0.05,42.88,31.02,24.62,0.17,0.04,0.00,0.00,0.73,0.07
01055000,0.14,0.00,1.24,0.59,0.02,0.00,0.14,41.08,19.31,23.41,8.56,3.60,0.37,0.00,1.51,0.03
01055500,1.43,0.00,3.97,1.61,0.28,0.03,0.43,29.74,6.46,34.62,1.99,1.53,6.93,0.47,10.08,0.43
01057000,1.55,0.00,3.54,1.68,0.25,0.01,0.26,33.08,9.91,36.87,3.14,0.74,3.51,0.01,5.25,0.19
01060000,0.89,0.00,7.10,3.94,1.03,0.16,1.57,10.24,12.47,36.83,0.82,1.14,9.75,0.51,12.20,1.35
01064500,0.49,0.00,2.62,1.64,0.45,0.08,0.77,31.36,31.41,26.75,0.92,0.48,0.79,0.16,1.94,0.14
01073000,1.20,0.00,6.29,3.47,1.35,0.41,1.90,13.77,10.61,38.35,1.12,1.62,4.76,0.03,14.47,0.66
01076500,0.51,0.00,2.06,1.32,0.44,0.04,0.40,36.02,24.84,28.84,1.32,0.69,1.17,0.06,2.17,0.13
01078000,0.62,0.00,3.23,1.18,0.12,0.01,0.50,29.13,13.18,37.00,3.11,1.91,2.29,0.07,7.37,0.29
01118300,0.18,0.00,5.84,0.39,0.00,0.00,0.00,70.42,0.26,2.87,1.77,0.51,2.36,1.15,14.16,0.09
