SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.37,0.00,1.31,0.95,0.09,0.01,0.08,17.31,14.50,33.83,3.45,3.50,2.43,2.55,13.21,0.41
01022500,3.00,0.00,1.41,0.98,0.06,0.01,0.19,12.09,29.90,23.92,5.74,4.27,0.04,0.06,17.42,0.91
01030500,2.74,0.00,1.37,0.86,0.07,0.00,0.09,10.17,15.64,38.43,3.09,1.79,2.48,0.38,22.28,0.63
01031500,2.23,0.00,1.81,0.76,0.11,0.02,0.09,19.77,14.19,39.82,6.77,2.84,1.83,0.06,9.27,0.42
01047000,0.91,0.00,1.62,1.06,0.13,0.01,0.20,33.16,16.26,29.18,4.53,3.07,1.24,0.04,8.43,0.19
01048000,1.32,0.00,2.73,1.27,0.28,0.04,0.25,32.81,8.60,35.65,3.01,2.28,4.49,0.28,6.75,0.23
01052500,0.31,0.00,0.65,0.16,0.00,0.00,0.00,48.28,18.92,19.87,3.69,2.28,0.00,0.00,5.84,0.01
01054200,0.03,0.00,0.30,0.07,0.00,0.00,0.02,42.99,30.75,24.80,0.21,0.02,0.00,0.00,0.75,0.05
01055000,0.16,0.00,1.16,0.61,0.02,0.00,0.12,44.44,18.34,23.77,4.21,5.30,0.37,0.00,1.47,0.02
01055500,1.42,0.00,3.80,1.54,0.25,0.03,0.40,30.11,6.89,35.32,1.49,0.88,7.04,0.47,9.95,0.41
01057000,1.54,0.00,3.38,1.58,0.25,0.01,0.28,33.70,10.63,37.33,1.40,0.92,3.58,0.00,5.21,0.18
01060000,0.90,0.00,6.77,3.80,0.99,0.14,1.41,10.30,12.94,37.18,0.71,0.82,10.01,0.50,12.19,1.33
01064500,0.49,0.00,2.56,1.56,0.43,0.08,0.72,31.18,31.30,26.88,1.27,0.49,0.82,0.15,1.94,0.14
01073000,1.22,0.00,5.86,3.27,0.91,0.34,2.19,13.36,11.22,39.78,1.08,1.03,4.64,0.04,14.49,0.57
01076500,0.52,0.00,1.97,1.25,0.43,0.03,0.39,36.04,24.85,29.32,1.01,0.63,1.22,0.05,2.16,0.12
01078000,0.64,0.00,3.13,1.10,0.11,0.01,0.48,28.88,14.07,38.67,1.56,1.36,2.32,0.08,7.32,0.28
01118300,0.22,0.00,5.73,0.41,0.00,0.00,0.00,70.63,0.26,2.84,1.87,0.29,2.13,1.42,14.14,0.08
01121000,1.42,0.00,6.37,0.92,0.25,0.01,0.01,63.02,0.48,7.70,0.11,0.19,5.50,0.29,13.22,0.52
01123000,0.40,0.00,6.87,0.84,0.08,0.00,0.14,60.17,1.30,5.55,0.25,0.32,6.41,1.30,15.02,1.35
01127000,2.50,0.00,8.44,4.03,1.67,0.37,0.63,36.62,4.11,17.10,0.32,0.48,6.07,1.56,15.62,0.49
01134500,0.08,0.00,0.91,0.25,0.01,0.00,0.02,51.64,12.11,23.12,3.34,1.30,0.32,0.00,6.72,0.18
01137500,0.02,0.00,1.81,1.48,0.32,0.01,1.34,26.48,41.68,21.80,1.40,1.07,0.04,0.00,2.50,0.04
01139000,1.28,0.00,2.42,1.35,0.33,0.03,0.20,38.82,11.49,26.32,1.75,0.80,6.90,0.03,8.05,0.25
01139800,0.03,0.00,2.25,0.34,0.01,0.00,0.00,62.30,3.53,24.92,1.24,0.50,3.75,0.00,1.01,0.11
01142500,0.04,0.00,3.86,1.49,0.16,0.02,0.03,38.55,11.23,19.98,0.25,0.14,20.03,0.70,3.29,0.24
01144000,0.25,0.00,3.15,1.04,0.22,0.02,0.10,48.47,9.66,24.31,0.63,0.27,9.65,0.20,1.91,0.11
01162500,3.04,0.00,3.93,1.39,0.33,0.02,0.19,11.83,21.97,33.53,0.79,1.57,1.50,0.00,19.05,0.86
01169000,0.16,0.00,3.91,0.69,0.09,0.00,0.15,29.30,11.32,43.40,0.21,0.30,6.77,0.13,3.38,0.17
01170100,0.38,0.00,2.49,0.20,0.03,0.00,0.01,37.27,8.02,45.20,0.15,0.22,3.38,0.02,2.58,0.05
01181000,1.17,0.00,4.86,0.77,0.14,0.00,0.04,47.48,2.64,34.50,0.10,0.19,1.33,0.00,6.70,0.08
01187300,1.82,0.00,3.01,0.17,0.00,0.00,0.00,28.89,5.32,49.47,0.18,0.15,0.63,0.00,10.20,0.16
01195100,0.14,0.00,18.33,4.85,0.72,0.02,0.00,63.22,0.02,1.00,0.18,0.45,0.87,0.00,10.19,0.02
