SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,2000,6.37,0,1.19,0.79,0.07,0.01,0.08,17.85,14.39,35.83,3.26,1.7,2.1,2.89,13.09,0.39
01022500,2000,3.01,0,1.29,0.89,0.06,0.01,0.18,12.94,28.84,22.41,7.4,4.58,0.04,0.06,17.44,0.87
01030500,2000,2.75,0,1.29,0.81,0.06,0,0.09,9.44,16.19,38.03,4.12,1.67,2.28,0.58,22.09,0.59
01031500,2000,2.23,0,1.77,0.71,0.1,0.02,0.09,19.69,14.18,40.35,5.78,3.54,1.83,0.05,9.24,0.4
01047000,2000,0.89,0,1.59,0.95,0.11,0.01,0.18,34.63,16.66,30.04,2.35,2.76,1.24,0.03,8.36,0.2
01048000,2000,1.32,0,2.68,1.2,0.26,0.04,0.22,34.08,9.39,36.7,1.21,1.15,4.48,0.31,6.72,0.24
01052500,2000,0.31,0,0.63,0.14,0,0,0,48.81,18.23,19.3,4.75,1.94,0,0,5.88,0.01
01054200,2000,0.02,0,0.31,0.06,0,0,0.02,43.01,30.72,24.81,0.16,0.08,0,0,0.76,0.05
01055000,2000,0.15,0,1.14,0.58,0.02,0,0.11,48.04,18.63,25.13,2.28,2.1,0.36,0,1.45,0.02
01055500,2000,1.43,0,3.72,1.38,0.21,0.02,0.37,30.06,7.47,35.54,1.02,0.85,7.05,0.53,9.94,0.4
01057000,2000,1.53,0,3.29,1.48,0.23,0.01,0.27,33.89,11.41,37.43,0.77,0.66,3.63,0,5.22,0.17
01060000,2000,0.89,0,6.53,3.38,0.83,0.12,1.24,10.42,13.78,37.2,0.61,0.74,10.2,0.5,12.26,1.3
01064500,2000,0.48,0,2.51,1.38,0.39,0.07,0.69,31.16,31.36,26.96,1.25,0.69,0.83,0.15,1.94,0.13
01073000,2000,1.29,0,5.68,2.78,0.68,0.25,2.21,13.31,11.55,40.4,1.13,1.01,4.63,0.04,14.53,0.5
01076500,2000,0.52,0,1.91,1.14,0.39,0.03,0.37,36.16,24.99,29.56,0.86,0.5,1.24,0.05,2.15,0.12
01078000,2000,0.63,0,3.05,0.94,0.09,0,0.43,28.85,14.97,39.16,1.17,0.76,2.23,0.08,7.33,0.3
01118300,2000,0.28,0,5.67,0.33,0,0,0,69.28,0.21,2.86,1.69,2.02,2.05,1.47,14.12,0.03
01121000,2000,1.45,0,6.29,0.85,0.21,0.01,0.01,63.15,0.5,7.76,0.07,0.18,5.37,0.45,13.21,0.49
01123000,2000,0.32,0,6.76,0.77,0.07,0,0.11,60.46,1.34,5.55,0.28,0.21,6.12,1.57,15.03,1.42
01127000,2000,2.51,0,8.25,3.64,1.5,0.31,0.51,37.05,4.34,17.25,0.29,0.43,5.95,1.8,15.7,0.45
01134500,2000,0.08,0,0.89,0.24,0.01,0,0.01,50.32,12.3,23.06,3.56,2.32,0.32,0,6.73,0.16
01137500,2000,0.02,0,1.78,1.31,0.27,0.01,1.3,25.87,41.88,21.49,2.84,0.62,0.05,0,2.51,0.04
01139000,2000,1.3,0,2.41,1.23,0.31,0.02,0.17,37.79,12.26,26.09,2.41,0.82,6.93,0.03,7.97,0.25
01139800,2000,0.03,0,2.22,0.31,0.01,0,0,60.17,3.88,26.31,1.1,1.04,3.82,0,0.98,0.12
01142500,2000,0.05,0,3.79,1.43,0.15,0.02,0.04,38.56,11.55,19.76,0.11,0.2,20.24,0.59,3.28,0.23
01144000,2000,0.26,0,3.09,0.99,0.21,0.02,0.1,48.29,9.96,24.4,0.31,0.44,9.72,0.2,1.91,0.1
01162500,2000,3.03,0,3.74,1.16,0.27,0.02,0.12,12.03,23.17,34.14,0.63,0.34,1.45,0,19.03,0.86
01169000,2000,0.16,0,3.8,0.63,0.09,0,0.15,29.88,11.57,42.99,0.21,0.09,6.76,0.14,3.38,0.16
01170100,2000,0.37,0,2.36,0.18,0.02,0,0,37.32,8.57,44.98,0.12,0.06,3.36,0.02,2.57,0.06
01181000,2000,1.2,0,4.82,0.7,0.12,0,0.04,47.71,2.87,34.32,0.07,0.07,1.33,0,6.67,0.07
01187300,2000,1.92,0,3,0.13,0,0,0,28.78,5.58,49.52,0.01,0.15,0.63,0,10.14,0.14
01195100,2000,0.13,0,17.41,3.74,0.55,0.01,0.01,65.38,0.02,1.01,0.18,0.49,0.86,0,10.2,0.02
01197500,2000,2.31,0,7.44,4.32,1.61,0.58,0.5,38.24,5.11,21.72,0.05,0.09,6.03,0.28,11.13,0.59
01200000,2000,1.13,0,6.35,2.04,0.55,0.08,0.38,47.51,1.6,6.11,0.07,0.08,19.42,6.17,7.46,1.07
01321000,2000,3.18,0,0.77,0.39,0.04,0,0.07,63.99,7.43,15.43,0.07,0.12,0.03,0,8.26,0.21
01333000,2000,0.01,0,4.13,1.35,0.34,0.1,0.03,70.77,2.19,7,0.02,0,11.43,0.55,2,0.08
01334500,2000,0.39,0,4.76,2.29,0.9,0.22,0.37,59.85,3.44,11.16,0.05,0.05,11.1,1.32,3.86,0.22
01348000,2000,2.23,0,2.16,0.56,0.11,0.02,0.05,51.85,9.62,15.83,0.27,0.19,5.95,0.31,10.67,0.19
01350000,2000,0.32,0,4.44,1.13,0.24,0.02,0.11,51.23,8.63,24.64,0.09,0.16,6.56,0.11,2.16,0.16
01350080,2000,0.08,0,4.54,0.43,0.04,0,0.05,36.47,12.24,29.53,0.14,0.11,12.91,0,3.24,0.23
01350140,2000,0.43,0,5.85,0.54,0.06,0,0.01,36.74,8.16,30.67,0.18,0.28,13.02,0.07,3.93,0.06
01365000,2000,0.05,0,1.21,0.1,0.01,0,0.01,82.5,1.97,12.46,0.02,0.04,1.31,0,0.29,0.04
01371500,2000,1.24,0,9.44,4.79,1.59,0.39,0.21,44.04,0.22,2.66,0.15,0.08,17.73,4.96,11.51,0.98
01372500,2000,0.8,0,8.96,3.28,0.73,0.2,0.27,51.64,0.6,4.76,0.08,0.07,19.53,1.22,7.17,0.68
01411300,2000,0.11,0,3.56,1.43,0.19,0,0.24,32.18,1.59,21.29,2.5,0.09,1.05,4.83,30.91,0.04
01413500,2000,0.09,0,4.32,0.96,0.2,0.02,0.02,69.88,1.37,10.76,0.02,0.03,11.11,0.02,1.07,0.11
01414500,2000,0.23,0,1.83,0.09,0,0,0,75.89,2.06,13.54,0.02,0.08,5.67,0,0.51,0.07
01415000,2000,0.28,0,3.94,0.68,0.07,0,0.02,67.89,1.14,6.29,0.01,0.02,18.27,0,1.24,0.13
01421000,2000,1.59,0,3.54,0.71,0.17,0.01,0.05,71.63,1.5,12.38,0.04,0.07,6.89,0.08,1.26,0.08
01423000,2000,0.24,0,5.28,1.08,0.24,0.05,0.05,58.54,1.16,4.72,0,0.03,26.12,1.16,1.06,0.26
01426500,2000,1.53,0,4.84,1.04,0.23,0.04,0.1,59.2,1.95,8.97,0.08,0.19,19.7,0.85,1.03,0.26
01434025,2000,0,0,0,0,0,0,0,98.14,0.29,1.57,0,0,0,0,0,0
01435000,2000,0.09,0,1.56,0.22,0.02,0,0.02,76.75,5.11,14.61,0.07,0.16,0.68,0,0.71,0.02
01439500,2000,2.03,0,5.51,0.67,0.12,0.01,0.02,77.01,0.26,3.98,0.17,0.28,0.04,0,9.77,0.12
01440000,2000,0.82,0,3.16,0.59,0.08,0.01,0,69.16,0.73,11.56,0.35,0.04,3.68,0,9.59,0.24
01440400,2000,1.13,0,7.09,0.67,0.17,0.01,0.05,70.81,0.89,11.45,0.02,0.14,1.05,0,6.44,0.09
01445000,2000,2.39,0,11.03,4.08,0.86,0.09,0.02,50.16,0.14,1.87,0.17,0.19,10.35,4,14.18,0.47
01445500,2000,1.2,0,8.98,3.62,0.81,0.09,0.07,47.18,0.06,1.74,0.33,0.09,11.77,7.71,15.82,0.53
01451800,2000,0.1,0,8.89,5.03,0.76,0.12,0,26.78,0.12,2.38,0.14,0.01,16.69,38.71,0.27,0
01466500,2000,0,0,1.66,0.13,0,0,0.69,0.01,70.78,10.62,0.04,0,0,0,16.05,0
01484100,2000,0,0,3.73,3.28,0.17,0,0,4.02,0.78,8.39,0.19,0,0,53.87,25.56,0
01485500,2000,0.03,0,3.98,1.66,0.24,0.01,0.01,0.14,14.6,4.47,2.96,0.88,0.05,18.74,52.09,0.15
01486000,2000,0,0,5.32,4.74,2.16,0.46,0,0.51,8.87,3.63,2.57,1.19,0.03,30.84,39.5,0.19
01487000,2000,0.03,0,4.09,4.2,0.88,0.22,0,2.22,1.74,4.41,0.71,0.43,0,54.43,26.63,0.01
01491000,2000,0.16,0,5.05,3.15,0.24,0.02,0.06,5.45,0.75,3.1,0.5,0.01,0.03,47.47,34,0.01
01500500,2000,1.56,0,5.62,1.42,0.4,0.07,0.06,37.26,5.13,13.98,0.07,0.18,24.57,2.28,6.52,0.88
01503000,2000,1.14,0,5.38,1.56,0.36,0.05,0.1,38.78,4.83,14.92,0.07,0.13,24.3,2.62,5.09,0.67
01510000,2000,0.19,0,3.99,1.12,0.1,0,0.01,44.24,8.08,12.62,0.46,0.14,23.1,2.22,3.44,0.3
