SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,2001,6.34,0,1.23,0.79,0.07,0.01,0.08,17.87,14.46,35.71,2.99,1.95,2.14,2.85,13.13,0.4
01022500,2001,2.97,0,1.31,0.89,0.06,0.01,0.19,12.85,29.08,22.62,7.18,4.41,0.04,0.06,17.44,0.9
01030500,2001,2.72,0,1.31,0.81,0.06,0,0.09,9.57,16.08,38.33,3.76,1.67,2.32,0.54,22.13,0.61
01031500,2001,2.2,0,1.78,0.71,0.1,0.02,0.09,19.65,14.26,40.35,5.71,3.57,1.84,0.05,9.25,0.42
01047000,2001,0.88,0,1.6,0.95,0.11,0.01,0.18,34.61,16.63,30.04,2.6,2.53,1.24,0.03,8.37,0.21
01048000,2001,1.31,0,2.69,1.2,0.26,0.04,0.22,34.01,9.21,36.66,1.3,1.33,4.5,0.3,6.73,0.24
01052500,2001,0.3,0,0.63,0.14,0,0,0,48.82,18.36,19.48,4.76,1.6,0,0,5.88,0.01
01054200,2001,0.02,0,0.31,0.06,0,0,0.02,43,30.71,24.78,0.15,0.14,0,0,0.76,0.05
01055000,2001,0.14,0,1.14,0.58,0.02,0,0.11,47.82,18.55,25.08,2.46,2.26,0.37,0,1.45,0.03
01055500,2001,1.43,0,3.74,1.38,0.21,0.02,0.37,30.01,7.39,35.54,1.02,0.96,7.05,0.52,9.95,0.4
01057000,2001,1.53,0,3.3,1.48,0.23,0.01,0.27,33.9,11.24,37.53,0.8,0.68,3.63,0,5.22,0.17
01060000,2001,0.88,0,6.64,3.39,0.83,0.12,1.27,10.4,13.67,37.21,0.63,0.73,10.18,0.49,12.25,1.31
01064500,2001,0.47,0,2.54,1.39,0.39,0.07,0.7,31.17,31.35,26.97,1.24,0.66,0.84,0.15,1.94,0.14
01073000,2001,1.29,0,5.75,2.82,0.69,0.26,2.17,13.29,11.52,40.35,1.16,1.01,4.63,0.04,14.53,0.5
01076500,2001,0.51,0,1.92,1.14,0.39,0.03,0.37,36.13,24.95,29.53,0.86,0.59,1.24,0.05,2.16,0.13
01078000,2001,0.64,0,3.07,0.95,0.09,0,0.44,28.81,14.86,39.06,1.27,0.86,2.24,0.08,7.34,0.29
01118300,2001,0.28,0,5.69,0.34,0,0,0,69.26,0.21,2.86,2.35,1.33,2.16,1.36,14.13,0.03
01121000,2001,1.46,0,6.29,0.85,0.21,0.01,0.01,63.15,0.49,7.76,0.08,0.18,5.43,0.39,13.21,0.48
01123000,2001,0.33,0,6.77,0.78,0.07,0,0.12,60.43,1.34,5.55,0.29,0.22,6.17,1.52,15.02,1.41
01127000,2001,2.56,0,8.31,3.66,1.51,0.31,0.53,36.99,4.31,17.24,0.31,0.42,6.02,1.73,15.68,0.43
01134500,2001,0.09,0,0.89,0.24,0.01,0,0.01,50.54,12.31,23.15,3.41,2.14,0.32,0,6.73,0.16
01137500,2001,0.01,0,1.8,1.32,0.28,0.01,1.31,26.11,41.86,21.55,2.59,0.56,0.05,0,2.52,0.05
01139000,2001,1.29,0,2.41,1.24,0.31,0.02,0.18,37.92,12.16,26.17,2.24,0.85,6.95,0.03,7.98,0.25
01139800,2001,0.03,0,2.22,0.31,0.01,0,0,60.22,3.84,26.34,1.05,1.05,3.81,0,0.99,0.11
01142500,2001,0.04,0,3.79,1.43,0.15,0.02,0.04,38.57,11.55,19.76,0.11,0.19,20.21,0.62,3.28,0.24
01144000,2001,0.26,0,3.1,0.99,0.21,0.02,0.1,48.27,9.93,24.39,0.32,0.48,9.72,0.21,1.91,0.1
01162500,2001,3.02,0,3.77,1.16,0.27,0.02,0.12,12.01,23.09,34.14,0.63,0.41,1.45,0,19.01,0.9
01169000,2001,0.19,0,3.81,0.63,0.09,0,0.15,29.9,11.55,42.99,0.2,0.08,6.77,0.14,3.37,0.14
01170100,2001,0.38,0,2.36,0.18,0.02,0,0,37.31,8.53,45.02,0.1,0.07,3.37,0.02,2.57,0.05
01181000,2001,1.21,0,4.83,0.7,0.12,0,0.04,47.7,2.85,34.32,0.07,0.08,1.33,0,6.67,0.07
01187300,2001,1.92,0,3.01,0.13,0,0,0,28.82,5.44,49.52,0.01,0.23,0.63,0,10.14,0.14
01195100,2001,0.14,0,18.08,3.82,0.56,0.01,0.01,64.66,0.02,1.02,0.19,0.46,0.83,0,10.2,0.01
01197500,2001,2.3,0,7.49,4.33,1.61,0.58,0.5,38.23,5.06,21.74,0.06,0.11,6.03,0.27,11.13,0.58
01200000,2001,1.11,0,6.39,2.05,0.55,0.08,0.37,47.49,1.59,6.1,0.07,0.09,19.53,6.05,7.46,1.07
01321000,2001,3.16,0,0.77,0.39,0.04,0,0.07,63.99,7.42,15.44,0.08,0.11,0.03,0,8.28,0.21
01333000,2001,0.01,0,4.13,1.35,0.34,0.1,0.03,70.76,2.19,7,0.02,0.02,11.43,0.54,2,0.08
01334500,2001,0.37,0,4.77,2.29,0.9,0.22,0.37,59.84,3.42,11.17,0.05,0.05,11.14,1.28,3.87,0.23
01348000,2001,2.22,0,2.16,0.56,0.11,0.02,0.05,51.85,9.61,15.84,0.27,0.2,5.94,0.33,10.67,0.18
01350000,2001,0.31,0,4.45,1.13,0.24,0.02,0.11,51.18,8.62,24.65,0.09,0.2,6.56,0.11,2.16,0.17
01350080,2001,0.08,0,4.54,0.43,0.04,0,0.05,36.47,12.23,29.52,0.15,0.12,12.91,0,3.24,0.23
01350140,2001,0.42,0,5.87,0.54,0.06,0,0.01,36.73,8.14,30.68,0.18,0.27,13.04,0.04,3.93,0.06
01365000,2001,0.04,0,1.21,0.11,0.01,0,0.01,82.5,1.98,12.46,0.02,0.04,1.31,0,0.29,0.04
01371500,2001,1.28,0,9.51,4.83,1.6,0.39,0.21,43.97,0.22,2.66,0.15,0.07,17.75,4.9,11.5,0.96
01372500,2001,0.79,0,9.01,3.29,0.73,0.2,0.26,51.61,0.6,4.76,0.08,0.07,19.55,1.2,7.18,0.68
01411300,2001,0.11,0,3.59,1.43,0.19,0,0.24,32.16,1.59,21.28,2.56,0.09,1.25,4.55,30.91,0.04
01413500,2001,0.08,0,4.33,0.96,0.2,0.02,0.01,69.88,1.37,10.76,0.01,0.04,11.11,0.02,1.08,0.11
01414500,2001,0.19,0,1.83,0.09,0,0,0.03,75.93,2.06,13.54,0.05,0.02,5.67,0,0.51,0.07
01415000,2001,0.28,0,3.95,0.69,0.07,0,0.02,67.89,1.14,6.3,0.01,0.03,18.25,0,1.24,0.13
01421000,2001,1.55,0,3.54,0.71,0.17,0.01,0.08,71.63,1.5,12.39,0.04,0.07,6.89,0.08,1.27,0.08
01423000,2001,0.22,0,5.29,1.08,0.24,0.05,0.05,58.55,1.15,4.72,0,0.03,26.18,1.09,1.07,0.26
01426500,2001,1.48,0,4.85,1.04,0.23,0.04,0.13,59.21,1.93,8.97,0.09,0.2,19.73,0.81,1.04,0.26
01434025,2001,0,0,0,0,0,0,0,98.14,0.29,1.57,0,0,0,0,0,0
01435000,2001,0.09,0,1.55,0.22,0.02,0,0.02,76.74,5.11,14.61,0.08,0.16,0.68,0,0.71,0.02
01439500,2001,2.03,0,5.5,0.68,0.12,0.01,0.02,76.98,0.26,3.98,0.14,0.34,0.04,0,9.78,0.11
01440000,2001,0.84,0,3.17,0.6,0.08,0.01,0,69.14,0.72,11.56,0.35,0.04,3.68,0,9.58,0.23
01440400,2001,1.12,0,7.11,0.68,0.17,0.01,0.06,70.74,0.88,11.44,0.03,0.18,1.04,0,6.43,0.1
01445000,2001,2.56,0,11.09,4.13,0.86,0.09,0.02,50.05,0.14,1.86,0.17,0.13,10.31,4.02,14.18,0.39
01445500,2001,1.29,0,9.04,3.66,0.81,0.09,0.07,47.1,0.06,1.74,0.33,0.07,11.72,7.74,15.8,0.49
01451800,2001,0.1,0,8.94,5.1,0.76,0.12,0,26.75,0.12,2.38,0.14,0.01,16.98,38.33,0.27,0
01466500,2001,0,0,1.66,0.13,0,0,0.69,0.01,70.78,10.62,0.04,0,0,0,16.05,0
01484100,2001,0,0,3.75,3.29,0.17,0,0,4.02,0.78,8.39,0.19,0,0,53.83,25.57,0
01485500,2001,0.03,0,3.98,1.66,0.24,0.01,0.01,0.14,14.84,4.44,2.94,0.72,0.06,18.71,52.04,0.19
01486000,2001,0.01,0,5.28,4.81,2.16,0.46,0,0.47,9.01,3.61,3.27,0.38,0.03,30.82,39.53,0.16
01487000,2001,0.03,0,4.13,4.25,0.89,0.22,0,2.12,1.81,4.36,0.74,0.32,0,54.52,26.59,0.01
01491000,2001,0.16,0,5.09,3.17,0.25,0.02,0.06,5.46,0.75,3.1,0.5,0.01,0.03,47.41,34,0.01
01500500,2001,1.55,0,5.63,1.43,0.4,0.07,0.06,37.26,5.12,13.99,0.08,0.17,24.66,2.18,6.52,0.89
01503000,2001,1.13,0,5.39,1.57,0.37,0.05,0.11,38.79,4.82,14.92,0.07,0.12,24.39,2.52,5.09,0.67
01510000,2001,0.19,0,3.99,1.13,0.1,0,0.01,44.26,8.08,12.62,0.45,0.13,23.21,2.11,3.44,0.3
01512500,2001,0.78,0,4.93,2.01,0.45,0.09,0.09,38.88,5.12,11.62,0.12,0.11,26.15,4.71,4.51,0.41
01516500,2001,0.3,0,6.3,1.21,0.15,0.01,0,35.33,0.71,12.4,0.01,0.04,41.51,0.71,1.14,0.18
01518000,2001,0.46,0,4.92,1.56,0.4,0.05,0.67,48.64,1.77,13.33,0.73,0.37,25.31,0.31,1.32,0.17
01518862,2001,0.23,0,5.3,1.12,0.18,0.02,0.17,47.09,0.95,9.08,0.04,0.3,33.2,1.94,0.29,0.08
01520000,2001,0.68,0,5.18,1.34,0.17,0.03,0.11,40.23,1.07,14.4,0.05,0.14,34.63,1.54,0.27,0.17
01520500,2001,0.63,0,5.15,1.42,0.27,0.03,0.32,43.38,1.39,14.93,0.29,0.21,29.91,1.08,0.79,0.2
01531000,2001,0.58,0,5.36,2.48,0.69,0.14,0.2,40.08,1.88,15.29,0.12,0.13,27.15,4.02,1.61,0.27
01532000,2001,0.35,0,4.17,1.01,0.18,0.02,0.27,48.44,1.1,14.94,0.6,0.3,24.14,2.06,2.16,0.27
01534000,2001,1.26,0,7.48,2.21,0.5,0.05,0.12,39.87,1.34,15.29,0.02,0.07,26.36,0.61,4.28,0.55
01539000,2001,0.35,0,5.47,1.06,0.15,0.01,0.03,38.94,1.99,28.16,0.44,0.08,13.92,7.4,1.9,0.1
