SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.35,0.00,1.41,1.05,0.10,0.01,0.09,15.70,14.68,31.66,6.39,4.01,2.65,2.31,13.15,0.44
01022500,2.97,0.00,1.51,1.02,0.06,0.01,0.20,12.14,31.11,24.28,5.21,2.95,0.04,0.08,17.47,0.93
01030500,2.76,0.00,1.43,0.89,0.07,0.00,0.10,10.11,15.46,37.85,3.92,1.45,2.44,0.38,22.48,0.65
01031500,2.27,0.00,1.87,0.76,0.11,0.02,0.10,21.07,14.31,40.51,5.92,1.52,1.82,0.05,9.28,0.40
01047000,0.91,0.00,1.69,1.08,0.13,0.01,0.22,32.94,16.72,29.21,5.48,1.72,1.18,0.09,8.41,0.20
01048000,1.35,0.00,2.82,1.30,0.29,0.04,0.27,32.65,8.25,34.97,4.94,1.34,4.48,0.25,6.80,0.23
01052500,0.30,0.00,0.69,0.16,0.00,0.00,0.00,46.13,18.92,20.28,4.99,2.68,0.00,0.00,5.85,0.01
01054200,0.04,0.00,0.29,0.08,0.02,0.00,0.05,42.99,30.77,24.76,0.19,0.01,0.00,0.00,0.73,0.07
01055000,0.15,0.00,1.21,0.62,0.02,0.00,0.14,42.43,19.05,23.64,8.67,2.19,0.37,0.00,1.50,0.02
01055500,1.45,0.00,3.92,1.61,0.28,0.03,0.42,29.84,6.47,34.96,1.90,1.26,6.95,0.47,10.01,0.42
01057000,1.55,0.00,3.50,1.67,0.25,0.01,0.27,32.75,9.86,36.86,2.86,1.45,3.52,0.01,5.25,0.18
01060000,0.88,0.00,7.01,3.91,1.02,0.16,1.55,10.26,12.49,36.94,0.85,1.06,9.83,0.50,12.19,1.35
01064500,0.51,0.00,2.60,1.63,0.45,0.08,0.76,31.34,31.33,26.85,0.96,0.46,0.80,0.15,1.93,0.13
01073000,1.21,0.00,6.23,3.48,1.30,0.40,1.90,13.64,10.76,38.70,0.87,1.57,4.78,0.03,14.47,0.65
01076500,0.53,0.00,2.04,1.31,0.44,0.04,0.40,36.01,24.80,28.93,1.36,0.64,1.18,0.06,2.16,0.13
01078000,0.62,0.00,3.20,1.17,0.11,0.01,0.50,28.68,13.49,37.66,2.83,1.69,2.30,0.07,7.37,0.30
01118300,0.21,0.00,5.80,0.39,0.00,0.00,0.00,70.70,0.26,2.82,1.09,0.98,2.35,1.18,14.15,0.08
