SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.37,0.00,1.36,1.00,0.09,0.01,0.09,16.75,14.56,33.04,4.70,3.44,2.59,2.38,13.21,0.42
01022500,2.98,0.00,1.44,1.01,0.06,0.01,0.19,11.90,30.17,24.16,5.96,3.66,0.04,0.07,17.44,0.90
01030500,2.77,0.00,1.40,0.88,0.07,0.00,0.10,10.21,15.56,38.19,3.52,1.51,2.49,0.35,22.33,0.62
01031500,2.24,0.00,1.83,0.76,0.11,0.02,0.09,20.37,14.21,40.11,6.53,2.17,1.83,0.04,9.28,0.40
01047000,0.89,0.00,1.64,1.07,0.13,0.01,0.21,32.81,16.59,29.17,5.41,2.17,1.22,0.06,8.41,0.21
01048000,1.32,0.00,2.76,1.30,0.29,0.04,0.27,32.37,8.32,35.12,3.89,2.57,4.48,0.27,6.77,0.24
01052500,0.30,0.00,0.68,0.16,0.00,0.00,0.00,47.62,19.09,20.06,3.28,2.96,0.00,0.00,5.84,0.01
01054200,0.03,0.00,0.30,0.08,0.01,0.00,0.02,42.96,30.73,24.81,0.20,0.05,0.00,0.00,0.75,0.05
01055000,0.14,0.00,1.18,0.62,0.02,0.00,0.13,42.99,18.60,23.33,6.67,4.42,0.37,0.00,1.50,0.02
01055500,1.42,0.00,3.84,1.57,0.27,0.03,0.42,29.98,6.73,35.17,1.57,1.16,6.96,0.49,9.97,0.42
01057000,1.53,0.00,3.43,1.61,0.25,0.01,0.28,33.40,10.37,36.91,1.85,1.41,3.55,0.01,5.21,0.18
01060000,0.89,0.00,6.85,3.87,1.01,0.15,1.48,10.24,12.68,37.14,0.78,0.94,9.94,0.49,12.19,1.35
01064500,0.48,0.00,2.58,1.60,0.44,0.08,0.74,31.32,31.31,26.89,1.07,0.46,0.81,0.15,1.94,0.14
01073000,1.25,0.00,5.93,3.37,1.01,0.37,1.96,13.64,11.02,39.58,0.89,1.16,4.71,0.03,14.49,0.61
01076500,0.52,0.00,1.99,1.28,0.43,0.03,0.39,36.01,24.79,29.16,1.08,0.77,1.20,0.05,2.16,0.13
01078000,0.64,0.00,3.15,1.14,0.11,0.01,0.49,28.58,13.85,38.32,1.93,1.79,2.30,0.08,7.34,0.28
01118300,0.21,0.00,5.76,0.41,0.00,0.00,0.00,71.33,0.26,2.84,1.17,0.26,2.34,1.19,14.16,0.09
01121000,1.30,0.00,6.39,0.93,0.26,0.01,0.01,63.05,0.47,7.69,0.08,0.21,5.53,0.24,13.21,0.60
01123000,0.30,0.00,6.92,0.86,0.08,0.00,0.14,60.04,1.29,5.55,0.32,0.33,6.50,1.21,15.06,1.39
01127000,2.45,0.00,8.51,4.10,1.70,0.38,0.64,36.53,4.09,17.05,0.32,0.52,6.07,1.49,15.60,0.54
01134500,0.07,0.00,0.91,0.26,0.01,0.00,0.02,52.22,12.04,23.28,2.66,1.30,0.32,0.00,6.71,0.19
01137500,0.02,0.00,1.81,1.51,0.34,0.01,1.35,26.54,41.67,21.91,1.36,0.91,0.04,0.00,2.50,0.04
01139000,1.28,0.00,2.44,1.36,0.33,0.03,0.20,38.93,11.35,26.23,1.51,1.17,6.91,0.04,7.98,0.25
01139800,0.03,0.00,2.25,0.37,0.01,0.00,0.00,62.56,3.49,24.92,1.05,0.48,3.74,0.00,1.01,0.11
01142500,0.05,0.00,3.94,1.50,0.17,0.03,0.03,38.61,11.20,19.97,0.25,0.07,20.05,0.62,3.28,0.24
01144000,0.26,0.00,3.18,1.05,0.23,0.02,0.10,48.60,9.53,24.30,0.62,0.28,9.60,0.21,1.91,0.11
01162500,2.79,0.00,3.97,1.43,0.34,0.02,0.19,11.72,21.49,32.86,1.29,2.33,1.51,0.00,19.08,0.96
01169000,0.15,0.00,3.95,0.71,0.10,0.00,0.15,29.35,11.14,43.31,0.29,0.41,6.74,0.13,3.38,0.18
01170100,0.37,0.00,2.52,0.21,0.03,0.00,0.01,37.49,7.91,44.94,0.17,0.31,3.37,0.02,2.58,0.05
01181000,1.16,0.00,4.89,0.78,0.13,0.00,0.04,47.43,2.53,34.42,0.16,0.37,1.32,0.00,6.70,0.07
01187300,1.78,0.00,3.02,0.19,0.01,0.00,0.00,28.74,5.34,49.27,0.25,0.38,0.62,0.00,10.24,0.16
