SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,1986,6.36,0,0.85,0.66,0.06,0,0.08,17.32,16.21,36.3,1.44,2.61,1.37,3.57,12.78,0.38
01022500,1986,3.02,0,1.02,0.78,0.04,0.01,0.14,13.7,34.09,21.49,2.23,5.14,0.04,0.03,17.38,0.91
01030500,1986,2.75,0,1.06,0.76,0.05,0,0.08,9.69,20.1,35.85,1.18,3.08,1.98,0.82,22.01,0.58
01031500,1986,2.24,0,1.65,0.65,0.09,0.02,0.07,20.94,15.86,41.99,1.59,3.58,1.84,0.04,9.06,0.4
01047000,1986,0.89,0,1.51,0.83,0.09,0.01,0.14,35.3,19.9,29.94,0.43,1.05,1.24,0.02,8.46,0.19
01048000,1986,1.33,0,2.57,1.12,0.22,0.04,0.18,33.94,11.56,35.91,0.35,0.74,4.41,0.47,6.91,0.24
01052500,1986,0.31,0,0.55,0.11,0,0,0,49.44,22.8,18.3,0.57,2.32,0,0,5.6,0.01
01054200,1986,0.02,0,0.31,0.06,0,0,0.02,43.1,30.65,24.84,0.13,0.06,0,0,0.76,0.05
01055000,1986,0.15,0,1.08,0.5,0.02,0,0.11,49.53,20.28,25.35,0.29,0.88,0.35,0,1.45,0.02
01055500,1986,1.42,0,3.56,1.23,0.14,0.01,0.25,30.23,9.2,35.23,0.24,0.39,6.78,0.88,10.04,0.4
01057000,1986,1.54,0,3.21,1.39,0.2,0.01,0.23,33.94,13.21,36.54,0.36,0.32,3.64,0,5.24,0.17
01060000,1986,0.88,0,5.86,3.02,0.7,0.09,1.02,10.52,15.96,36.01,0.56,0.76,10.22,0.6,12.43,1.37
01064500,1986,0.46,0,2.41,1.23,0.3,0.05,0.65,31.85,31.65,27.05,0.61,0.64,0.76,0.22,1.97,0.14
01073000,1986,1.23,0,5.43,2.4,0.43,0.05,2.14,13.34,13.18,40.54,0.71,0.9,4.44,0.08,14.75,0.39
01076500,1986,0.53,0,1.81,1.05,0.32,0.02,0.33,36.43,25.52,29.44,0.47,0.5,1.26,0.04,2.16,0.12
01078000,1986,0.67,0,2.72,0.85,0.08,0,0.27,28.82,17.2,38.78,0.54,0.35,2.04,0.09,7.35,0.26
01118300,1986,0.26,0,5.5,0.29,0,0,0,72.07,0.31,2.93,0.58,0.22,2.66,0.95,14.17,0.05
01121000,1986,1.45,0,6.13,0.79,0.17,0.01,0.01,63.26,0.6,7.76,0.07,0.16,5.31,0.56,13.22,0.51
01123000,1986,0.53,0,6.56,0.68,0.03,0,0.06,60.4,1.67,5.3,0.29,0.2,5.81,2.13,15.01,1.32
01127000,1986,2.49,0,7.73,3.31,1.27,0.25,0.33,38.03,4.81,16.76,0.26,0.4,5.97,2.08,15.88,0.44
01134500,1986,0.05,0,0.86,0.21,0,0,0.01,51.25,14.26,23.52,0.72,1.9,0.3,0,6.74,0.18
01137500,1986,0.01,0,1.57,1.16,0.23,0.01,1.18,26.17,43.09,22.25,0.64,1.07,0.09,0,2.48,0.05
01139000,1986,1.24,0,2.26,1.13,0.27,0.02,0.19,37.46,14.88,25.47,0.81,1.26,6.86,0.07,7.8,0.27
01139800,1986,0.04,0,2.18,0.31,0.01,0,0.01,59.54,5.17,26.37,0.58,0.88,3.82,0,0.97,0.11
01142500,1986,0.02,0,3.72,1.38,0.12,0.01,0,38.43,12.27,19.63,0.06,0.11,20.32,0.4,3.29,0.24
01144000,1986,0.23,0,3,0.95,0.19,0.02,0.09,48.22,10.56,24.28,0.19,0.29,9.74,0.22,1.91,0.11
01162500,1986,2.92,0,3.36,0.99,0.19,0.01,0.11,12.79,25.32,32.3,0.29,0.57,1.31,0,18.86,0.98
01169000,1986,0.13,0,3.68,0.58,0.07,0,0.12,30.57,12.16,41.75,0.23,0.21,6.86,0.07,3.36,0.21
01170100,1986,0.32,0,2.23,0.17,0.02,0,0.02,38.19,9.05,43.71,0.15,0.23,3.27,0.02,2.57,0.07
01181000,1986,1.14,0,4.77,0.67,0.11,0,0.03,47.89,3.12,33.99,0.06,0.09,1.3,0,6.73,0.1
01187300,1986,1.8,0,2.97,0.12,0,0,0,28.69,6.03,49.32,0,0.02,0.63,0,10.26,0.17
01195100,1986,0.11,0,14.81,2.45,0.29,0.01,0.01,69.51,0.02,1.03,0.19,0.36,0.95,0.04,10.21,0.02
01197500,1986,2.21,0,7.35,4.06,1.38,0.51,0.48,38.71,5.65,21.18,0.03,0.08,6.2,0.33,11.27,0.58
01200000,1986,1.1,0,5.99,1.74,0.43,0.07,0.38,47.49,1.88,5.94,0.08,0.12,18.81,7.36,7.4,1.21
01321000,1986,3.21,0,0.76,0.38,0.04,0,0.06,63.9,7.57,15.4,0.05,0.13,0.03,0,8.25,0.21
01333000,1986,0,0,4.02,1.3,0.31,0.08,0.04,70.89,2.2,6.92,0,0,11.2,0.91,2.05,0.07
01334500,1986,0.35,0,4.61,2.18,0.81,0.19,0.34,59.97,3.69,10.75,0.03,0.04,11.3,1.59,3.88,0.27
01348000,1986,2.36,0,2.12,0.54,0.1,0.02,0.04,51.79,9.94,15.69,0.22,0.15,5.74,0.57,10.59,0.15
01350000,1986,0.27,0,4.41,0.98,0.19,0.02,0.11,51.46,8.85,24.34,0.07,0.19,6.65,0.12,2.18,0.16
01350080,1986,0.05,0,4.48,0.37,0.03,0,0.02,36.3,12.82,28.94,0.11,0.1,13.26,0.01,3.27,0.24
01350140,1986,0.4,0,5.65,0.47,0.05,0,0.01,36.87,9.32,29.45,0.11,0.2,12.99,0.48,3.93,0.06
01365000,1986,0.03,0,1.2,0.08,0.01,0,0.01,82.66,2.08,12.25,0.01,0.02,1.3,0.02,0.29,0.04
01371500,1986,1.21,0,8.93,4.18,1.2,0.3,0.23,43.9,0.31,2.61,0.15,0.08,18.17,5.86,11.8,1.07
01372500,1986,0.77,0,8.59,3,0.58,0.18,0.25,52.11,0.75,4.72,0.08,0.08,18.81,2.2,7.21,0.67
01411300,1986,0.1,0,3.31,1.34,0.16,0,0.25,32.92,2.43,19.76,2.39,0.21,0.49,5.6,30.99,0.03
01413500,1986,0.07,0,4.31,0.88,0.15,0.01,0.02,69.85,1.39,10.7,0.01,0.09,11.19,0.12,1.07,0.12
01414500,1986,0.12,0,1.8,0.07,0,0,0.12,76.05,2.06,13.51,0,0.01,5.67,0,0.51,0.07
01415000,1986,0.21,0,3.86,0.65,0.07,0,0.02,67.86,1.16,6.3,0.01,0.06,18.33,0.1,1.24,0.11
01421000,1986,1.52,0,3.51,0.65,0.15,0.01,0.1,71.71,1.52,12.34,0.04,0.09,6.88,0.13,1.26,0.09
01423000,1986,0.21,0,5.19,1.02,0.2,0.05,0.05,58.43,1.18,4.7,0,0.03,25.57,2.04,1.06,0.27
01426500,1986,1.45,0,4.75,0.97,0.19,0.03,0.11,59.23,2.08,8.98,0.02,0.07,19.4,1.42,1.03,0.28
01434025,1986,0,0,0,0,0,0,0,98.14,0.29,1.57,0,0,0,0,0,0
01435000,1986,0.09,0,1.54,0.19,0.01,0,0.02,77.08,5.16,14.38,0.06,0.07,0.68,0,0.71,0.02
01439500,1986,2.07,0,5.47,0.38,0.05,0,0.03,77.38,0.25,3.9,0.43,0.11,0.04,0,9.76,0.13
01440000,1986,0.73,0,2.94,0.56,0.07,0.01,0,69.98,0.77,10.45,0.35,0.06,3.73,0.1,9.91,0.33
01440400,1986,1.13,0,6.98,0.53,0.11,0.01,0.05,70.89,0.9,11.45,0.26,0.14,1.04,0,6.43,0.07
01445000,1986,2.41,0,10.14,3.48,0.69,0.08,0.02,51.21,0.16,1.82,0.17,0.18,11.23,3.68,14.24,0.5
01445500,1986,1.22,0,8.1,2.92,0.63,0.07,0.07,48.23,0.07,1.67,0.31,0.09,12.25,7.74,16.06,0.57
01451800,1986,0.08,0,8.07,4.1,0.52,0.08,0,27.11,0.14,2.31,0.19,0,15.97,41.15,0.27,0.01
01466500,1986,0,0,1.65,0.12,0,0,0.7,0.25,69.85,11.28,0.09,0,0,0,16,0.04
01484100,1986,0,0,3.89,2.69,0.06,0,0,6.06,1.1,5.75,0.21,0.01,0,54.59,25.65,0
01485500,1986,0.03,0,3.68,1.56,0.15,0,0,0.71,13.72,6,1.86,0.27,0,19.68,52.33,0.01
01486000,1986,0,0,5.02,4.47,1.64,0.29,0,2.74,7.39,4.3,1.9,0.05,0,32.1,40.09,0.01
01487000,1986,0.01,0,4.07,3.52,0.58,0.16,0,3.74,2.64,3.55,0.17,0.09,0,54.74,26.7,0.01
01491000,1986,0.1,0,4.88,2.62,0.13,0.01,0,5.98,0.87,2.81,0.46,0.01,0.12,47.93,34.05,0.01
01500500,1986,1.51,0,5.5,1.33,0.33,0.05,0.05,37.12,5.43,13.95,0.02,0.05,24.29,2.9,6.55,0.9
01503000,1986,1.09,0,5.25,1.47,0.31,0.04,0.07,38.65,5.05,14.83,0.02,0.07,24.15,3.19,5.12,0.68
01510000,1986,0.16,0,3.97,1.04,0.09,0,0.01,44.06,8.74,12.54,0.1,0.09,22.66,2.78,3.44,0.31
01512500,1986,0.75,0,4.8,1.91,0.4,0.08,0.07,38.64,5.38,11.47,0.05,0.08,25.19,6.23,4.52,0.43
01516500,1986,0.23,0,6.11,1.17,0.11,0,0,35.49,0.71,12.33,0,0.03,40.96,1.53,1.14,0.19
01518000,1986,0.47,0,4.79,1.35,0.28,0.04,0.64,49.23,1.77,13.21,0.46,0.32,24.97,0.97,1.33,0.16
01518862,1986,0.23,0,5.18,1.06,0.15,0.02,0.29,47.46,0.96,8.95,0.01,0.03,32.36,2.93,0.29,0.08
01520000,1986,0.36,0,5.08,1.28,0.15,0.02,0.2,40.48,1.07,14.26,0.01,0.06,34.18,2.4,0.27,0.18
01520500,1986,0.51,0,5.03,1.29,0.2,0.03,0.34,43.73,1.4,14.77,0.17,0.15,29.55,1.82,0.8,0.2
01531000,1986,0.54,0,5.24,2.34,0.61,0.12,0.19,40.16,1.98,15.16,0.06,0.08,26.68,4.96,1.62,0.27
01532000,1986,0.29,0,4.08,0.95,0.14,0.02,0.27,49.16,1.13,14.72,0.21,0.17,23.28,3.12,2.19,0.28
