SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.31,0.00,1.44,1.08,0.10,0.01,0.10,15.01,14.67,30.33,7.36,5.01,2.53,2.41,13.16,0.47
01022500,2.96,0.00,1.59,1.01,0.07,0.01,0.21,12.70,31.88,24.94,3.10,2.95,0.04,0.12,17.47,0.97
01030500,2.75,0.00,1.48,0.88,0.07,0.00,0.10,10.55,15.52,37.78,3.13,1.48,2.47,0.35,22.75,0.68
01031500,2.18,0.00,1.91,0.75,0.12,0.02,0.12,21.48,14.75,40.89,4.26,1.90,1.80,0.05,9.33,0.43
01047000,0.80,0.00,1.77,1.05,0.13,0.01,0.23,33.77,16.87,29.50,4.52,1.32,1.19,0.09,8.50,0.25
01048000,1.30,0.00,2.89,1.29,0.29,0.05,0.29,33.48,8.43,35.31,3.68,1.17,4.46,0.26,6.86,0.26
01052500,0.30,0.00,0.69,0.15,0.00,0.00,0.00,45.94,18.99,20.72,5.13,2.24,0.00,0.00,5.83,0.01
01054200,0.03,0.00,0.28,0.08,0.02,0.00,0.06,42.82,31.01,24.61,0.17,0.11,0.00,0.00,0.72,0.08
01055000,0.14,0.00,1.23,0.59,0.02,0.00,0.15,38.56,19.55,23.75,9.19,4.91,0.37,0.00,1.51,0.03
01055500,1.38,0.00,4.01,1.63,0.29,0.04,0.43,29.48,6.30,34.35,2.40,1.74,6.87,0.49,10.14,0.45
01057000,1.54,0.00,3.58,1.71,0.25,0.01,0.27,32.69,9.80,36.32,2.82,2.06,3.49,0.01,5.27,0.19
01060000,0.86,0.00,7.25,4.00,1.05,0.16,1.62,10.27,12.44,36.72,0.78,1.09,9.65,0.52,12.20,1.36
01064500,0.50,0.00,2.65,1.67,0.46,0.09,0.79,31.36,31.41,26.70,0.93,0.44,0.78,0.16,1.94,0.14
01073000,1.21,0.00,6.42,3.55,1.44,0.42,1.80,13.79,10.55,38.24,1.34,1.28,4.81,0.03,14.49,0.65
01076500,0.51,0.00,2.08,1.33,0.45,0.04,0.40,36.06,24.82,28.84,1.25,0.68,1.16,0.06,2.17,0.13
01078000,0.64,0.00,3.25,1.19,0.12,0.01,0.50,29.64,13.06,36.90,3.06,1.62,2.27,0.07,7.38,0.29
01118300,0.17,0.00,5.89,0.39,0.00,0.00,0.00,70.06,0.26,2.88,1.74,0.86,2.33,1.15,14.17,0.11
01121000,1.15,0.00,6.49,0.97,0.26,0.01,0.01,62.75,0.47,7.64,0.08,0.47,5.60,0.17,13.28,0.65
01123000,0.30,0.00,7.02,0.89,0.10,0.00,0.14,59.90,1.30,5.49,0.31,0.33,6.56,1.17,15.04,1.45
01127000,2.35,0.00,8.84,4.26,1.75,0.42,0.70,35.84,4.14,16.59,0.67,0.80,6.15,1.31,15.56,0.62
01134500,0.06,0.00,0.93,0.28,0.01,0.00,0.03,52.97,11.85,23.21,2.38,1.06,0.32,0.00,6.71,0.19
01137500,0.02,0.00,1.93,1.54,0.34,0.01,1.40,26.59,41.76,21.91,1.43,0.47,0.04,0.00,2.52,0.05
01139000,1.28,0.00,2.51,1.40,0.33,0.03,0.20,39.13,11.12,25.69,2.34,0.87,6.84,0.03,7.96,0.27
01139800,0.03,0.00,2.25,0.40,0.01,0.00,0.00,63.77,3.20,24.30,0.91,0.44,3.53,0.00,1.04,0.11
01142500,0.05,0.00,4.11,1.53,0.18,0.03,0.07,38.76,11.02,19.82,0.19,0.22,20.20,0.33,3.28,0.22
01144000,0.26,0.00,3.28,1.09,0.24,0.02,0.13,49.08,9.09,24.06,0.56,0.54,9.42,0.22,1.88,0.12
01162500,2.72,0.00,4.08,1.49,0.35,0.02,0.18,12.34,21.62,31.41,1.99,1.95,1.59,0.03,19.28,0.94
01169000,0.12,0.00,4.06,0.76,0.10,0.00,0.15,29.48,11.06,43.03,0.54,0.35,6.60,0.17,3.37,0.20
01170100,0.35,0.00,2.60,0.30,0.03,0.00,0.02,38.06,7.75,44.36,0.39,0.20,3.27,0.02,2.62,0.05
01181000,1.16,0.00,4.96,0.80,0.13,0.00,0.06,47.50,2.53,33.73,0.44,0.57,1.30,0.00,6.72,0.08
