SITENO,YR,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,1994,6.39,0,1.05,0.72,0.07,0,0.08,17.56,14.44,35.99,3.49,1.87,1.83,3.16,12.95,0.38
01022500,1994,3.01,0,1.19,0.82,0.04,0.01,0.17,13.49,28.31,21.76,4.86,7.96,0.04,0.05,17.37,0.93
01030500,1994,2.75,0,1.21,0.78,0.06,0,0.08,9.27,17.11,37.1,3.82,2.39,2.11,0.74,22,0.58
01031500,1994,2.24,0,1.73,0.69,0.1,0.02,0.08,19.88,14.63,40.81,4.16,4.2,1.84,0.04,9.19,0.4
01047000,1994,0.87,0,1.61,0.88,0.1,0.01,0.16,34.95,17.35,30.16,1.22,2.89,1.25,0.02,8.33,0.2
01048000,1994,1.29,0,2.65,1.17,0.25,0.04,0.2,34.19,10.24,36.61,0.88,0.68,4.39,0.41,6.75,0.25
01052500,1994,0.31,0,0.6,0.14,0,0,0,49.01,19.2,19.02,2.77,3.13,0,0,5.82,0
01054200,1994,0.02,0,0.31,0.06,0,0,0.02,42.96,30.65,24.83,0.29,0.04,0,0,0.76,0.05
01055000,1994,0.13,0,1.12,0.55,0.02,0,0.11,48.44,18.73,25.06,1.73,2.25,0.37,0,1.46,0.03
01055500,1994,1.39,0,3.64,1.32,0.19,0.01,0.33,30.02,8.31,35.26,0.68,0.84,7.08,0.54,9.98,0.41
01057000,1994,1.5,0,3.23,1.44,0.22,0.01,0.24,34.09,12.34,36.91,0.6,0.38,3.62,0,5.24,0.18
01060000,1994,0.9,0,6.29,3.22,0.76,0.1,1.14,10.38,14.53,37.05,0.61,0.71,10.21,0.5,12.29,1.31
01064500,1994,0.49,0,2.45,1.32,0.35,0.06,0.67,31.42,31.5,26.94,0.99,0.75,0.81,0.17,1.95,0.13
01073000,1994,1.23,0,5.37,2.61,0.6,0.24,2.11,13.26,12.48,40.32,0.87,1.26,4.56,0.03,14.62,0.47
01076500,1994,0.55,0,1.84,1.1,0.38,0.03,0.36,36.2,25.28,29.47,0.78,0.45,1.25,0.05,2.15,0.12
01078000,1994,0.65,0,2.93,0.88,0.08,0,0.36,28.77,15.97,39.18,0.7,0.63,2.16,0.08,7.33,0.28
