SITENO,11,12,21,22,23,24,31,41,42,43,52,71,81,82,90,95
01013500,6.36,0.00,1.34,0.99,0.09,0.01,0.08,16.98,14.54,33.30,4.20,3.50,2.56,2.41,13.23,0.42
01022500,3.00,0.00,1.43,1.00,0.06,0.01,0.19,12.01,30.14,24.19,5.58,3.94,0.04,0.07,17.43,0.91
01030500,2.78,0.00,1.39,0.88,0.07,0.00,0.10,10.16,15.55,38.35,3.35,1.61,2.49,0.35,22.31,0.62
01031500,2.25,0.00,1.82,0.76,0.11,0.02,0.09,20.22,14.28,40.11,6.54,2.24,1.83,0.04,9.27,0.40
01047000,0.89,0.00,1.63,1.07,0.13,0.01,0.20,32.84,16.50,29.16,5.15,2.53,1.23,0.04,8.42,0.21
01048000,1.34,0.00,2.74,1.29,0.28,0.04,0.26,32.45,8.48,35.30,3.60,2.47,4.48,0.27,6.76,0.23
01052500,0.30,0.00,0.68,0.15,0.00,0.00,0.00,48.03,19.05,20.08,3.33,2.51,0.00,0.00,5.85,0.01
01054200,0.03,0.00,0.30,0.08,0.01,0.00,0.02,42.96,30.75,24.81,0.20,0.04,0.00,0.00,0.75,0.05
01055000,0.15,0.00,1.18,0.61,0.02,0.00,0.12,43.73,18.54,23.48,6.16,4.12,0.37,0.00,1.50,0.02
01055500,1.43,0.00,3.83,1.56,0.25,0.03,0.41,30.13,6.81,35.31,1.51,0.87,7.02,0.47,9.95,0.41
01057000,1.53,0.00,3.41,1.60,0.25,0.01,0.28,33.47,10.45,36.99,1.74,1.31,3.56,0.00,5.21,0.18
01060000,0.90,0.00,6.82,3.85,1.00,0.15,1.46,10.27,12.78,37.10,0.75,0.93,9.98,0.48,12.18,1.35
01064500,0.51,0.00,2.57,1.58,0.44,0.08,0.73,31.26,31.30,26.88,1.13,0.49,0.82,0.15,1.93,0.13
01073000,1.24,0.00,5.89,3.33,0.99,0.36,2.01,13.50,11.09,39.80,0.97,1.06,4.62,0.04,14.51,0.59
01076500,0.53,0.00,1.98,1.27,0.43,0.03,0.39,36.03,24.80,29.19,1.03,0.77,1.21,0.05,2.16,0.12
01078000,0.63,0.00,3.14,1.13,0.11,0.01,0.49,28.60,13.96,38.40,1.68,1.86,2.31,0.08,7.34,0.28
